anio,provincia,departamento,sector,ambito,nivel,matricula_inicial,promovidos,no_promovidos,salidos_sin_pase,ultimo_anio_inscripto,tasa_repitencia,tasa_abandono,tasa_promocion_ef
2024,Chaco,O HIGGINS,Privado,Urbano,Secundaria,547,357,13,0,532,2.38,0.0,67.11
2024,Chaco,PRESIDENCIA DE LA PLAZA,Estatal,Rural,Primaria,348,349,3,4,357,0.86,1.15,97.76
2024,Chaco,PRESIDENCIA DE LA PLAZA,Estatal,Urbano,Primaria,1402,1281,19,0,1413,1.36,0.0,90.66
2024,Chaco,PRESIDENCIA DE LA PLAZA,Estatal,Urbano,Secundaria,1149,694,155,50,1159,13.49,4.35,59.88
2024,Chaco,QUITILIPI,Estatal,Rural,Primaria,1071,1047,13,2,1060,1.21,0.19,98.77
2024,Chaco,QUITILIPI,Estatal,Rural,Secundaria,491,396,16,8,472,3.26,1.63,83.9
2024,Chaco,QUITILIPI,Estatal,Urbano,Primaria,3005,2808,67,49,2915,2.23,1.63,96.33
2024,Chaco,QUITILIPI,Estatal,Urbano,Secundaria,2884,1892,519,70,2822,18.0,2.43,67.04
2024,Chaco,SAN FERNANDO,Estatal,Rural,Primaria,594,580,1,3,581,0.17,0.51,99.83
2024,Chaco,SAN FERNANDO,Estatal,Rural,Secundaria,456,356,65,1,455,14.25,0.22,78.24
2024,Chaco,SAN FERNANDO,Estatal,Urbano,Primaria,38408,37248,195,74,38203,0.51,0.19,97.5
2024,Chaco,SAN FERNANDO,Estatal,Urbano,Secundaria,34134,23310,4493,890,33667,13.16,2.61,69.24
2024,Chaco,SAN FERNANDO,Privado,Urbano,Primaria,9622,9438,93,16,9580,0.97,0.17,98.52
2024,Chaco,SAN FERNANDO,Privado,Urbano,Secundaria,9825,7881,668,286,9538,6.8,2.91,82.63
2024,Chaco,SAN LORENZO,Estatal,Rural,Primaria,645,612,19,1,635,2.95,0.16,96.38
2024,Chaco,SAN LORENZO,Estatal,Rural,Secundaria,193,135,20,3,189,10.36,1.55,71.43
2024,Chaco,SAN LORENZO,Estatal,Urbano,Primaria,1420,1376,38,1,1422,2.68,0.07,96.77
2024,Chaco,SAN LORENZO,Estatal,Urbano,Secundaria,1335,907,404,55,1460,30.26,4.12,62.12
2024,Chaco,SARGENTO CABRAL,Estatal,Rural,Primaria,682,674,2,2,676,0.29,0.29,99.7
2024,Chaco,SARGENTO CABRAL,Estatal,Rural,Secundaria,269,265,8,0,273,2.97,0.0,97.07
2024,Chaco,SARGENTO CABRAL,Estatal,Urbano,Primaria,1561,1554,0,18,1554,0.0,1.15,100.0
2024,Chaco,SARGENTO CABRAL,Estatal,Urbano,Secundaria,1409,1126,90,25,1400,6.39,1.77,80.43
2024,Chaco,TAPENAGA,Estatal,Rural,Primaria,418,407,0,1,419,0.0,0.24,97.14
2024,Chaco,TAPENAGA,Estatal,Rural,Secundaria,331,218,71,5,329,21.45,1.51,66.26
2024,Chubut,BIEDMA,Estatal,Urbano,Primaria,9245,9142,2,46,9144,0.02,0.5,99.98
2024,Chubut,BIEDMA,Estatal,Urbano,Secundaria,9578,5495,1549,61,9456,16.17,0.64,58.11
2024,Chubut,BIEDMA,Privado,Urbano,Primaria,1133,1115,0,1,1115,0.0,0.09,100.0
2024,Chubut,BIEDMA,Privado,Urbano,Secundaria,1262,997,5,0,1263,0.4,0.0,78.94
2024,Chubut,CUSHAMEN,Estatal,Rural,Primaria,2295,2280,2,146,2284,0.09,6.36,99.82
2024,Chubut,CUSHAMEN,Estatal,Rural,Secundaria,1946,1391,174,13,1922,8.94,0.67,72.37
2024,Chubut,Enmascarado,Estatal,Rural,Primaria,694,694,1,0,695,0.14,0.0,99.86
2024,Chubut,Enmascarado,Estatal,Rural,Secundaria,260,178,38,15,239,14.62,5.77,74.48
2024,Chubut,Enmascarado,Estatal,Urbano,Primaria,447,449,0,0,449,0.0,0.0,100.0
2024,Chubut,Enmascarado,Estatal,Urbano,Secundaria,740,487,125,5,720,16.89,0.68,67.64
2024,Chubut,Enmascarado,Privado,Rural,Primaria,97,97,0,0,97,0.0,0.0,100.0
2024,Chubut,Enmascarado,Privado,Rural,Secundaria,148,86,11,0,141,7.43,0.0,60.99
2024,Chubut,Enmascarado,Privado,Urbano,Primaria,124,124,0,0,124,0.0,0.0,100.0
2024,Chubut,Enmascarado,Privado,Urbano,Secundaria,339,187,18,0,329,5.31,0.0,56.84
2024,Chubut,ESCALANTE,Estatal,Urbano,Primaria,16546,16425,13,1,16448,0.08,0.01,99.86
2024,Chubut,ESCALANTE,Estatal,Urbano,Secundaria,17104,12085,1665,92,17084,9.73,0.54,70.74
2024,Chubut,ESCALANTE,Privado,Urbano,Primaria,5577,5573,2,0,5575,0.04,0.0,99.96
2024,Chubut,ESCALANTE,Privado,Urbano,Secundaria,4334,3524,149,0,4300,3.44,0.0,81.95
2024,Chubut,FUTALEUFU,Estatal,Rural,Primaria,428,413,3,2,417,0.7,0.47,99.04
2024,Chubut,FUTALEUFU,Estatal,Rural,Secundaria,632,276,114,14,591,18.04,2.22,46.7
2024,Chubut,FUTALEUFU,Estatal,Urbano,Primaria,3822,3815,1,1,3816,0.03,0.03,99.97
2024,Chubut,FUTALEUFU,Estatal,Urbano,Secundaria,4064,2411,697,10,3983,17.15,0.25,60.53
2024,Chubut,FUTALEUFU,Privado,Urbano,Primaria,669,659,0,1,659,0.0,0.15,100.0
2024,Chubut,FUTALEUFU,Privado,Urbano,Secundaria,619,467,16,1,619,2.58,0.16,75.44
2024,Chubut,GAIMAN,Estatal,Rural,Primaria,427,437,0,0,437,0.0,0.0,100.0
2024,Chubut,GAIMAN,Estatal,Rural,Secundaria,769,416,84,3,743,10.92,0.39,55.99
2024,Chubut,GAIMAN,Estatal,Urbano,Primaria,706,689,0,0,689,0.0,0.0,100.0
2024,Chubut,GAIMAN,Estatal,Urbano,Secundaria,483,400,18,6,472,3.73,1.24,84.75
2024,Chubut,GAIMAN,Privado,Urbano,Primaria,104,104,0,0,104,0.0,0.0,100.0
2024,Chubut,GAIMAN,Privado,Urbano,Secundaria,730,475,24,1,722,3.29,0.14,65.79
2024,Chubut,GASTRE,Estatal,Rural,Primaria,107,106,0,0,106,0.0,0.0,100.0
2024,Chubut,GASTRE,Estatal,Rural,Secundaria,106,105,0,0,107,0.0,0.0,98.13
2024,Chubut,LANGUIÑEO,Estatal,Rural,Primaria,249,245,0,0,245,0.0,0.0,100.0
2024,Chubut,LANGUIÑEO,Estatal,Rural,Secundaria,233,170,16,1,228,6.87,0.43,74.56
2024,Chubut,PASO DE INDIOS,Estatal,Rural,Primaria,155,160,0,0,160,0.0,0.0,100.0
2024,Chubut,PASO DE INDIOS,Estatal,Rural,Secundaria,137,85,29,8,129,21.17,5.84,65.89
2024,Chubut,RAWSON,Estatal,Rural,Primaria,401,406,0,1,406,0.0,0.25,100.0
2024,Chubut,RAWSON,Estatal,Urbano,Primaria,11478,11335,5,44,11340,0.04,0.38,99.96
2024,Chubut,RAWSON,Estatal,Urbano,Secundaria,12055,6611,2055,158,11754,17.05,1.31,56.24
2024,Chubut,RAWSON,Privado,Urbano,Primaria,1993,1987,0,0,1987,0.0,0.0,100.0
2024,Chubut,RAWSON,Privado,Urbano,Secundaria,1756,1430,53,1,1753,3.02,0.06,81.57
2024,Chubut,RIO SENGUER,Estatal,Rural,Primaria,469,457,7,0,464,1.49,0.0,98.49
2024,Chubut,RIO SENGUER,Estatal,Rural,Secundaria,212,149,5,4,206,2.36,1.89,72.33
2024,Chubut,SARMIENTO,Estatal,Rural,Primaria,157,149,2,0,151,1.27,0.0,98.68
2024,Chubut,SARMIENTO,Estatal,Urbano,Primaria,1347,1358,2,0,1360,0.15,0.0,99.85
2024,Chubut,SARMIENTO,Estatal,Urbano,Secundaria,1259,807,102,11,1196,8.1,0.87,67.47
2024,Chubut,TEHUELCHES,Estatal,Rural,Primaria,630,631,0,2,631,0.0,0.32,100.0
2024,Chubut,TEHUELCHES,Estatal,Rural,Secundaria,560,325,80,5,548,14.29,0.89,59.31
2024,Chubut,TELSEN,Estatal,Rural,Primaria,126,119,0,0,119,0.0,0.0,100.0
2024,Chubut,TELSEN,Estatal,Rural,Secundaria,153,108,18,3,144,11.76,1.96,75.0
2024,Ciudad de Buenos Aires,Comuna 1,Estatal,Urbano,Primaria,8182,7968,110,26,8139,1.34,0.32,97.9
2024,Ciudad de Buenos Aires,Comuna 1,Estatal,Urbano,Secundaria,12281,7303,1912,74,12217,15.57,0.6,59.78
2024,Ciudad de Buenos Aires,Comuna 1,Privado,Urbano,Primaria,6405,6331,30,77,6410,0.47,1.2,98.77
2024,Ciudad de Buenos Aires,Comuna 1,Privado,Urbano,Secundaria,7892,4457,553,35,7832,7.01,0.44,56.91
2024,Ciudad de Buenos Aires,Comuna 10,Estatal,Urbano,Primaria,7835,7673,74,5,7768,0.94,0.06,98.78
2024,Ciudad de Buenos Aires,Comuna 10,Estatal,Urbano,Secundaria,7881,4865,1065,13,7761,13.51,0.16,62.69
2024,Ciudad de Buenos Aires,Comuna 10,Privado,Urbano,Primaria,6060,5988,10,5,6035,0.17,0.08,99.22
2024,Ciudad de Buenos Aires,Comuna 10,Privado,Urbano,Secundaria,6821,4220,471,3,6810,6.91,0.04,61.97
2024,Ciudad de Buenos Aires,Comuna 11,Estatal,Urbano,Primaria,7598,7295,83,15,7473,1.09,0.2,97.62
2024,Ciudad de Buenos Aires,Comuna 11,Estatal,Urbano,Secundaria,5905,4135,690,11,5850,11.69,0.19,70.68
2024,Ciudad de Buenos Aires,Comuna 11,Privado,Urbano,Primaria,8424,8393,7,7,8417,0.08,0.08,99.71
2024,Ciudad de Buenos Aires,Comuna 11,Privado,Urbano,Secundaria,8315,5622,408,5,8298,4.91,0.06,67.75
2024,Ciudad de Buenos Aires,Comuna 12,Estatal,Urbano,Primaria,7143,6976,86,0,7124,1.2,0.0,97.92
2024,Ciudad de Buenos Aires,Comuna 12,Estatal,Urbano,Secundaria,5511,3274,745,28,5417,13.52,0.51,60.44
2024,Ciudad de Buenos Aires,Comuna 12,Privado,Urbano,Primaria,8231,8181,2,9,8197,0.02,0.11,99.8
2024,Ciudad de Buenos Aires,Comuna 12,Privado,Urbano,Secundaria,8469,6108,346,1,8418,4.09,0.01,72.56
2024,Ciudad de Buenos Aires,Comuna 13,Estatal,Urbano,Primaria,4956,4862,31,6,4909,0.63,0.12,99.04
2024,Ciudad de Buenos Aires,Comuna 13,Estatal,Urbano,Secundaria,7120,3807,982,15,7025,13.79,0.21,54.19
2024,Ciudad de Buenos Aires,Comuna 13,Privado,Urbano,Primaria,13347,13272,5,23,13306,0.04,0.17,99.74
2024,Ciudad de Buenos Aires,Comuna 13,Privado,Urbano,Secundaria,16534,11588,471,19,16473,2.85,0.11,70.35
2024,Ciudad de Buenos Aires,Comuna 14,Estatal,Urbano,Primaria,5694,5459,41,15,5587,0.72,0.26,97.71
2024,Ciudad de Buenos Aires,Comuna 14,Estatal,Urbano,Secundaria,5702,3320,573,10,5602,10.05,0.18,59.26
2024,Ciudad de Buenos Aires,Comuna 14,Privado,Urbano,Primaria,8682,8602,2,24,8643,0.02,0.28,99.53
2024,Ciudad de Buenos Aires,Comuna 14,Privado,Urbano,Secundaria,7604,5371,231,10,7594,3.04,0.13,70.73
2024,Ciudad de Buenos Aires,Comuna 15,Estatal,Urbano,Primaria,5731,5559,69,9,5684,1.2,0.16,97.8
2024,Ciudad de Buenos Aires,Comuna 15,Estatal,Urbano,Secundaria,4822,3193,530,17,4809,10.99,0.35,66.4
2024,Ciudad de Buenos Aires,Comuna 15,Privado,Urbano,Primaria,4833,4802,7,4,4815,0.14,0.08,99.73
2024,Ciudad de Buenos Aires,Comuna 15,Privado,Urbano,Secundaria,4750,3487,144,3,4746,3.03,0.06,73.47
2024,Ciudad de Buenos Aires,Comuna 2,Estatal,Urbano,Primaria,3074,3143,22,123,3197,0.72,4.0,98.31
2024,Ciudad de Buenos Aires,Comuna 2,Estatal,Urbano,Secundaria,5831,4588,701,138,6028,12.02,2.37,76.11
2024,Ciudad de Buenos Aires,Comuna 2,Privado,Urbano,Primaria,5381,5329,5,5,5372,0.09,0.09,99.2
2024,Ciudad de Buenos Aires,Comuna 2,Privado,Urbano,Secundaria,4916,3021,248,1,4904,5.04,0.02,61.6
2024,Ciudad de Buenos Aires,Comuna 3,Estatal,Urbano,Primaria,7613,7482,56,12,7583,0.74,0.16,98.67
2024,Ciudad de Buenos Aires,Comuna 3,Estatal,Urbano,Secundaria,9168,5690,1170,45,9156,12.76,0.49,62.15
2024,Ciudad de Buenos Aires,Comuna 3,Privado,Urbano,Primaria,6959,6864,18,7,6937,0.26,0.1,98.95
2024,Ciudad de Buenos Aires,Comuna 3,Privado,Urbano,Secundaria,7371,4773,419,11,7344,5.68,0.15,64.99
2024,Ciudad de Buenos Aires,Comuna 4,Estatal,Urbano,Primaria,16215,15773,154,3,16178,0.95,0.02,97.5
2024,Ciudad de Buenos Aires,Comuna 4,Estatal,Urbano,Secundaria,13134,8576,1868,93,12892,14.22,0.71,66.52
2024,Ciudad de Buenos Aires,Comuna 4,Privado,Urbano,Primaria,7102,6925,18,4,7056,0.25,0.06,98.14
2024,Ciudad de Buenos Aires,Comuna 4,Privado,Urbano,Secundaria,6158,4089,560,8,6145,9.09,0.13,66.54
2024,Ciudad de Buenos Aires,Comuna 5,Estatal,Urbano,Primaria,4890,4848,31,1,4918,0.63,0.02,98.58
2024,Ciudad de Buenos Aires,Comuna 5,Estatal,Urbano,Secundaria,5748,3684,646,38,5688,11.24,0.66,64.77
2024,Ciudad de Buenos Aires,Comuna 5,Privado,Urbano,Primaria,6105,6027,8,10,6071,0.13,0.16,99.28
2024,Ciudad de Buenos Aires,Comuna 5,Privado,Urbano,Secundaria,8754,5291,335,39,8708,3.83,0.45,60.76
2024,Ciudad de Buenos Aires,Comuna 6,Estatal,Urbano,Primaria,5629,5569,40,1,5652,0.71,0.02,98.53
2024,Ciudad de Buenos Aires,Comuna 6,Estatal,Urbano,Secundaria,8359,4298,1472,44,8314,17.61,0.53,51.7
2024,Ciudad de Buenos Aires,Comuna 6,Privado,Urbano,Primaria,6776,6733,3,11,6748,0.04,0.16,99.78
2024,Ciudad de Buenos Aires,Comuna 6,Privado,Urbano,Secundaria,7215,5108,173,9,7178,2.4,0.12,71.16
2024,Ciudad de Buenos Aires,Comuna 7,Estatal,Urbano,Primaria,8764,8677,46,2,8769,0.52,0.02,98.95
2024,Ciudad de Buenos Aires,Comuna 7,Estatal,Urbano,Secundaria,7066,4690,979,40,7037,13.86,0.57,66.65
2024,Ciudad de Buenos Aires,Comuna 7,Privado,Urbano,Primaria,7491,7331,32,19,7453,0.43,0.25,98.36
2024,Ciudad de Buenos Aires,Comuna 7,Privado,Urbano,Secundaria,6680,4098,499,18,6639,7.47,0.27,61.73
2024,Ciudad de Buenos Aires,Comuna 8,Estatal,Urbano,Primaria,17207,16838,231,11,17178,1.34,0.06,98.02
2024,Ciudad de Buenos Aires,Comuna 8,Estatal,Urbano,Secundaria,12500,7511,1921,15,12555,15.37,0.12,59.82
2024,Ciudad de Buenos Aires,Comuna 8,Privado,Urbano,Primaria,7466,7236,36,4,7448,0.48,0.05,97.15
2024,Ciudad de Buenos Aires,Comuna 8,Privado,Urbano,Secundaria,7397,4212,655,23,7335,8.85,0.31,57.42
2024,Ciudad de Buenos Aires,Comuna 9,Estatal,Urbano,Primaria,9730,9432,144,19,9705,1.48,0.2,97.19
2024,Ciudad de Buenos Aires,Comuna 9,Estatal,Urbano,Secundaria,8793,5279,1217,14,8794,13.84,0.16,60.03
2024,Ciudad de Buenos Aires,Comuna 9,Privado,Urbano,Primaria,8081,7936,18,7,8026,0.22,0.09,98.88
2024,Ciudad de Buenos Aires,Comuna 9,Privado,Urbano,Secundaria,9136,5689,547,4,9090,5.99,0.04,62.59
2024,Córdoba,CALAMUCHITA,Estatal,Rural,Primaria,1818,1697,33,0,1806,1.82,0.0,93.96
2024,Córdoba,CALAMUCHITA,Estatal,Rural,Secundaria,857,555,161,5,859,18.79,0.58,64.61
2024,Córdoba,CALAMUCHITA,Estatal,Urbano,Primaria,4059,3986,21,0,4036,0.52,0.0,98.76
2024,Córdoba,CALAMUCHITA,Estatal,Urbano,Secundaria,3523,2168,565,86,3417,16.04,2.44,63.45
2024,Córdoba,CALAMUCHITA,Privado,Urbano,Primaria,1371,1367,0,0,1367,0.0,0.0,100.0
2024,Córdoba,CALAMUCHITA,Privado,Urbano,Secundaria,2353,1694,162,15,2278,6.88,0.64,74.36
2024,Córdoba,CAPITAL,Estatal,Urbano,Primaria,86836,85117,752,31,86490,0.87,0.04,98.41
2024,Córdoba,CAPITAL,Estatal,Urbano,Secundaria,73007,39401,13490,1459,71638,18.48,2.0,55.0
2024,Córdoba,CAPITAL,Privado,Urbano,Primaria,49632,49263,36,16,49460,0.07,0.03,99.6
2024,Córdoba,CAPITAL,Privado,Urbano,Secundaria,59422,40485,4256,147,59136,7.16,0.25,68.46
2024,Córdoba,COLON,Estatal,Rural,Primaria,2921,2860,45,2,2920,1.54,0.07,97.95
2024,Córdoba,COLON,Estatal,Rural,Secundaria,2441,1698,264,44,2383,10.82,1.8,71.25
2024,Córdoba,COLON,Estatal,Urbano,Primaria,17554,17342,121,17,17553,0.69,0.1,98.8
2024,Córdoba,COLON,Estatal,Urbano,Secundaria,14910,8132,2649,220,14715,17.77,1.48,55.26
2024,Córdoba,COLON,Privado,Urbano,Primaria,7820,7770,5,5,7781,0.06,0.06,99.86
2024,Córdoba,COLON,Privado,Urbano,Secundaria,9357,6941,629,24,9303,6.72,0.26,74.61
2024,Córdoba,CRUZ DEL EJE,Estatal,Rural,Primaria,1415,1398,13,0,1419,0.92,0.0,98.52
2024,Córdoba,CRUZ DEL EJE,Estatal,Rural,Secundaria,977,586,136,21,959,13.92,2.15,61.11
2024,Córdoba,CRUZ DEL EJE,Estatal,Urbano,Primaria,3796,3750,55,0,3823,1.45,0.0,98.09
2024,Córdoba,CRUZ DEL EJE,Estatal,Urbano,Secundaria,3408,1403,693,45,3352,20.33,1.32,41.86
2024,Córdoba,CRUZ DEL EJE,Privado,Urbano,Primaria,1270,1268,3,0,1276,0.24,0.0,99.37
2024,Córdoba,CRUZ DEL EJE,Privado,Urbano,Secundaria,1659,1080,143,8,1643,8.62,0.48,65.73
2024,Córdoba,Enmascarado,Estatal,Rural,Primaria,206,210,0,3,210,0.0,1.46,100.0
2024,Córdoba,Enmascarado,Estatal,Rural,Secundaria,105,52,15,8,97,14.29,7.62,53.61
2024,Córdoba,Enmascarado,Estatal,Urbano,Primaria,743,755,0,0,755,0.0,0.0,100.0
2024,Córdoba,Enmascarado,Estatal,Urbano,Secundaria,837,314,149,29,807,17.8,3.46,38.91
2024,Córdoba,Enmascarado,Privado,Rural,Primaria,453,445,6,0,451,1.32,0.0,98.67
2024,Córdoba,Enmascarado,Privado,Rural,Secundaria,2062,1361,231,25,2017,11.2,1.21,67.48
2024,Córdoba,Enmascarado,Privado,Urbano,Primaria,377,375,0,0,376,0.0,0.0,99.73
2024,Córdoba,Enmascarado,Privado,Urbano,Secundaria,1164,454,94,5,1156,8.08,0.43,39.27
2024,Córdoba,GENERAL ROCA,Estatal,Rural,Primaria,661,655,0,1,655,0.0,0.15,100.0
2024,Córdoba,GENERAL ROCA,Estatal,Rural,Secundaria,249,184,34,10,243,13.65,4.02,75.72
2024,Córdoba,GENERAL ROCA,Estatal,Urbano,Primaria,2430,2415,0,0,2415,0.0,0.0,100.0
2024,Córdoba,GENERAL ROCA,Estatal,Urbano,Secundaria,2212,1293,422,63,2150,19.08,2.85,60.14
2024,Córdoba,GENERAL SAN MARTIN,Estatal,Rural,Primaria,1252,1241,1,20,1242,0.08,1.6,99.92
2024,Córdoba,GENERAL SAN MARTIN,Estatal,Rural,Secundaria,634,440,38,18,605,5.99,2.84,72.73
2024,Córdoba,GENERAL SAN MARTIN,Estatal,Urbano,Primaria,9045,9047,9,0,9056,0.1,0.0,99.9
2024,Córdoba,GENERAL SAN MARTIN,Estatal,Urbano,Secundaria,5848,3904,651,121,5737,11.13,2.07,68.05
2024,Córdoba,GENERAL SAN MARTIN,Privado,Rural,Secundaria,574,347,36,9,551,6.27,1.57,62.98
2024,Córdoba,GENERAL SAN MARTIN,Privado,Urbano,Primaria,4765,4744,1,0,4753,0.02,0.0,99.81
2024,Córdoba,GENERAL SAN MARTIN,Privado,Urbano,Secundaria,6600,5219,339,23,6560,5.14,0.35,79.56
2024,Córdoba,ISCHILIN,Estatal,Rural,Primaria,469,470,1,0,475,0.21,0.0,98.95
2024,Córdoba,ISCHILIN,Estatal,Rural,Secundaria,336,215,39,7,328,11.61,2.08,65.55
2024,Córdoba,ISCHILIN,Estatal,Urbano,Primaria,2845,2800,7,0,2815,0.25,0.0,99.47
2024,Córdoba,ISCHILIN,Estatal,Urbano,Secundaria,2440,1037,401,74,2362,16.43,3.03,43.9
2024,Córdoba,JUAREZ CELMAN,Estatal,Rural,Primaria,1096,1104,0,2,1106,0.0,0.18,99.82
2024,Córdoba,JUAREZ CELMAN,Estatal,Rural,Secundaria,356,268,27,13,346,7.58,3.65,77.46
2024,Córdoba,JUAREZ CELMAN,Estatal,Urbano,Primaria,4414,4389,1,0,4390,0.02,0.0,99.98
2024,Córdoba,JUAREZ CELMAN,Estatal,Urbano,Secundaria,3075,2200,358,64,2969,11.64,2.08,74.1
2024,Córdoba,JUAREZ CELMAN,Privado,Rural,Secundaria,534,397,62,13,527,11.61,2.43,75.33
2024,Córdoba,JUAREZ CELMAN,Privado,Urbano,Primaria,902,905,0,0,905,0.0,0.0,100.0
2024,Córdoba,JUAREZ CELMAN,Privado,Urbano,Secundaria,2437,1899,169,25,2387,6.93,1.03,79.56
2024,Córdoba,MARCOS JUAREZ,Estatal,Rural,Primaria,432,416,7,0,423,1.62,0.0,98.35
2024,Córdoba,MARCOS JUAREZ,Estatal,Urbano,Primaria,6789,6771,10,4,6804,0.15,0.06,99.51
2024,Córdoba,MARCOS JUAREZ,Estatal,Urbano,Secundaria,4597,2856,647,118,4475,14.07,2.57,63.82
2024,Córdoba,MARCOS JUAREZ,Privado,Urbano,Primaria,1966,1960,0,0,1963,0.0,0.0,99.85
2024,Córdoba,MARCOS JUAREZ,Privado,Urbano,Secundaria,3700,2495,295,66,3615,7.97,1.78,69.02
2024,Córdoba,MINAS,Estatal,Rural,Primaria,380,382,0,0,382,0.0,0.0,100.0
2024,Córdoba,MINAS,Estatal,Rural,Secundaria,396,306,36,3,394,9.09,0.76,77.66
2024,Córdoba,POCHO,Estatal,Rural,Primaria,365,368,1,0,369,0.27,0.0,99.73
2024,Córdoba,POCHO,Estatal,Rural,Secundaria,338,174,35,17,317,10.36,5.03,54.89
2024,Córdoba,PRESIDENTE ROQUE SAENZ PEÑA,Estatal,Rural,Primaria,500,494,0,1,494,0.0,0.2,100.0
2024,Córdoba,PRESIDENTE ROQUE SAENZ PEÑA,Estatal,Rural,Secundaria,397,335,13,9,384,3.27,2.27,87.24
2024,Córdoba,PRESIDENTE ROQUE SAENZ PEÑA,Estatal,Urbano,Primaria,2681,2676,0,0,2676,0.0,0.0,100.0
2024,Córdoba,PRESIDENTE ROQUE SAENZ PEÑA,Estatal,Urbano,Secundaria,2065,1102,290,21,1999,14.04,1.02,55.13
2024,Córdoba,PRESIDENTE ROQUE SAENZ PEÑA,Privado,Urbano,Primaria,332,328,1,0,329,0.3,0.0,99.7
2024,Córdoba,PRESIDENTE ROQUE SAENZ PEÑA,Privado,Urbano,Secundaria,855,591,50,7,845,5.85,0.82,69.94
2024,Córdoba,PUNILLA,Estatal,Rural,Primaria,1581,1557,17,3,1590,1.08,0.19,97.92
2024,Córdoba,PUNILLA,Estatal,Rural,Secundaria,1362,676,245,34,1343,17.99,2.5,50.34
2024,Córdoba,PUNILLA,Estatal,Urbano,Primaria,12970,12775,108,0,12957,0.83,0.0,98.6
2024,Córdoba,PUNILLA,Estatal,Urbano,Secundaria,10594,6290,1875,148,10453,17.7,1.4,60.17
2024,Córdoba,PUNILLA,Privado,Urbano,Primaria,5833,5803,7,3,5820,0.12,0.05,99.71
2024,Córdoba,PUNILLA,Privado,Urbano,Secundaria,7885,5903,489,18,7827,6.2,0.23,75.42
2024,Córdoba,RIO CUARTO,Estatal,Rural,Primaria,1522,1512,1,1,1514,0.07,0.07,99.87
2024,Córdoba,RIO CUARTO,Estatal,Rural,Secundaria,1665,1132,183,36,1643,10.99,2.16,68.9
2024,Córdoba,RIO CUARTO,Estatal,Urbano,Primaria,17100,17044,10,12,17054,0.06,0.07,99.94
2024,Córdoba,RIO CUARTO,Estatal,Urbano,Secundaria,11807,6504,2268,215,11614,19.21,1.82,56.0
2024,Córdoba,RIO CUARTO,Privado,Urbano,Primaria,7339,7311,6,0,7339,0.08,0.0,99.62
2024,Córdoba,RIO CUARTO,Privado,Urbano,Secundaria,10340,7781,585,35,10280,5.66,0.34,75.69
2024,Córdoba,RIO PRIMERO,Estatal,Rural,Primaria,1120,1135,4,0,1145,0.36,0.0,99.13
2024,Córdoba,RIO PRIMERO,Estatal,Rural,Secundaria,1055,706,119,41,990,11.28,3.89,71.31
2024,Córdoba,RIO PRIMERO,Estatal,Urbano,Primaria,3412,3351,19,1,3391,0.56,0.03,98.82
2024,Córdoba,RIO PRIMERO,Estatal,Urbano,Secundaria,2676,1514,529,5,2662,19.77,0.19,56.87
2024,Córdoba,RIO PRIMERO,Privado,Urbano,Primaria,902,900,2,0,906,0.22,0.0,99.34
2024,Córdoba,RIO PRIMERO,Privado,Urbano,Secundaria,1713,1288,108,6,1708,6.3,0.35,75.41
2024,Córdoba,RIO SECO,Estatal,Rural,Primaria,616,615,3,0,618,0.49,0.0,99.51
2024,Córdoba,RIO SECO,Estatal,Rural,Secundaria,422,304,53,11,415,12.56,2.61,73.25
2024,Córdoba,RIO SECO,Estatal,Urbano,Primaria,905,882,10,1,894,1.1,0.11,98.66
2024,Córdoba,RIO SECO,Estatal,Urbano,Secundaria,1055,541,147,15,1031,13.93,1.42,52.47
2024,Córdoba,RIO SEGUNDO,Estatal,Rural,Primaria,1297,1267,11,2,1281,0.85,0.15,98.91
2024,Córdoba,RIO SEGUNDO,Estatal,Rural,Secundaria,986,589,150,26,943,15.21,2.64,62.46
2024,Córdoba,RIO SEGUNDO,Estatal,Urbano,Primaria,7561,7338,96,9,7621,1.27,0.12,96.29
2024,Córdoba,RIO SEGUNDO,Estatal,Urbano,Secundaria,5034,3010,784,106,4953,15.57,2.11,60.77
2024,Córdoba,RIO SEGUNDO,Privado,Urbano,Primaria,1895,1878,1,0,1879,0.05,0.0,99.95
2024,Córdoba,RIO SEGUNDO,Privado,Urbano,Secundaria,4038,2780,221,22,4004,5.47,0.54,69.43
2024,Córdoba,SAN ALBERTO,Estatal,Rural,Primaria,1330,1344,5,5,1362,0.38,0.38,98.68
2024,Córdoba,SAN ALBERTO,Estatal,Rural,Secundaria,1128,677,179,13,1106,15.87,1.15,61.21
2024,Córdoba,SAN ALBERTO,Estatal,Urbano,Primaria,2131,2119,1,0,2127,0.05,0.0,99.62
2024,Córdoba,SAN ALBERTO,Estatal,Urbano,Secundaria,1818,1186,296,24,1793,16.28,1.32,66.15
2024,Córdoba,SAN ALBERTO,Privado,Urbano,Primaria,536,532,2,0,536,0.37,0.0,99.25
2024,Córdoba,SAN ALBERTO,Privado,Urbano,Secundaria,999,637,62,8,991,6.21,0.8,64.28
2024,Córdoba,SAN JAVIER,Estatal,Rural,Primaria,1951,1850,64,0,1928,3.28,0.0,95.95
2024,Córdoba,SAN JAVIER,Estatal,Rural,Secundaria,1466,778,386,35,1464,26.33,2.39,53.14
